relative_path,label,speaker_id,scenario,split,system_id,attack_id,env_id,snr_type,snr_level,key
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000876.flac,0,PA_0086,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000877.flac,0,PA_0086,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000878.flac,0,PA_0086,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000879.flac,0,PA_0086,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000880.flac,0,PA_0086,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000881.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000882.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000883.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000884.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000885.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000886.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000887.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000888.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000889.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000890.flac,0,PA_0087,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000891.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000892.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000893.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000894.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000895.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000896.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000897.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000898.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000899.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000900.flac,0,PA_0088,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000901.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000902.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000903.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000904.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000905.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000906.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000907.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000908.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000909.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000910.flac,0,PA_0089,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000911.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000912.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000913.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000914.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000915.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000916.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000917.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000918.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000919.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000920.flac,0,PA_0090,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000921.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000922.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000923.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000924.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000925.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000926.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000927.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000928.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000929.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000930.flac,0,PA_0091,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000931.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000932.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000933.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000934.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000935.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000936.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000937.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000938.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000939.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000940.flac,0,PA_0092,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000941.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000942.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000943.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000944.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000945.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000946.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000947.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000948.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000949.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000950.flac,0,PA_0093,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000951.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000952.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000953.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000954.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000955.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000956.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000957.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000958.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000959.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000960.flac,0,PA_0094,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000961.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000962.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000963.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000964.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000965.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000966.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000967.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000968.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000969.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000970.flac,0,PA_0095,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000971.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000972.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000973.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000974.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000975.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000976.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000977.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000978.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000979.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000980.flac,0,PA_0096,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000981.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000982.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000983.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000984.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000985.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000986.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000987.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000988.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000989.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000990.flac,0,PA_0097,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000991.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000992.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000993.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000994.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000995.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000996.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000997.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000998.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000999.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001000.flac,0,PA_0098,PA,train,,-,abb,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001001.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001002.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001003.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001004.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001005.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001006.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001007.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001008.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001009.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001010.flac,0,PA_0079,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001011.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001012.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001013.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001014.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001015.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001016.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001017.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001018.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001019.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001020.flac,0,PA_0080,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001021.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001022.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001023.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001024.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001025.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001026.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001027.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001028.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001029.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001030.flac,0,PA_0081,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001031.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001032.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001033.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001034.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001035.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001036.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001037.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001038.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001039.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001040.flac,0,PA_0082,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001041.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001042.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001043.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001044.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001045.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001046.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001047.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001048.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001049.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001050.flac,0,PA_0083,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001051.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001052.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001053.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001054.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001055.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001056.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001057.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001058.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001059.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001060.flac,0,PA_0084,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001061.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001062.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001063.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001064.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001065.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001066.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001067.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001068.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001069.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001070.flac,0,PA_0085,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001071.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001072.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001073.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001074.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001075.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001076.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001077.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001078.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001079.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001080.flac,0,PA_0086,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001081.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001082.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001083.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001084.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001085.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001086.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001087.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001088.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001089.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001090.flac,0,PA_0087,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001091.flac,0,PA_0088,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001092.flac,0,PA_0088,PA,train,,-,abc,none,clean,bonafide
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001093.flac,0,PA_0088,PA,train,,-,abc,none,clean,bonafide
